id,text,source
732732712268746753,"""@johnkirtley:  @megynkelly @realDonaldTrump #MakeAmericaGreatAgain Thank you for this discourse. Wounds have been healed. Great job!""",Twitter for Android
732732606765240321,"""@jlund04: @megynkelly @realDonaldTrump it was refreshing to see you both in a different light. Well done.""",Twitter for Android
732731735897702400,"""@FrankDallasAgg: @megynkelly @realDonaldTrump Trump is a great man and is FIGHTING for We The People!""",Twitter for Android
732731343503790080,"""@LADYJOANNE: @megynkelly @realDonaldTrump we need Trump more then ever Megyn. Thanks.",Twitter for Android
732731153556312064,"""@LADYJOANNE: @megynkelly @realDonaldTrump we need Trump more then ever Megan Please don't lose it for America for us!""",Twitter for Android
732730840162144256,"""@curtandkaren: Kudos to @megynkelly and @realDonaldTrump for rising above the drama and coming together. Very respectful and classy 👍""",Twitter for Android
732730584695463936,"""@gerriweth: @megynkelly @realDonaldTrump Made me feel good to hear you both so gracious. Great job""",Twitter for Android
732730463735943169,"""@SandraR67758219: @realDonaldTrump You are a fighter and we LOVE that about you! Don't listen to these people who want you to change!""",Twitter for Android
732729747336269824,"""@longbyfive: @realDonaldTrump great interview with @megynkelly !"" Thanks.",Twitter for Android
732729619061821440,"""@HFFoundation4: @realDonaldTrump One thing we know for sure @BernieSanders supporters will turn to #Trump - absolutely not @HillaryClinton""",Twitter for Android
732729332917997568,"""@wesleyfelixpsi: @realDonaldTrump speaks from the heart 4 all of America.His intention is for a positive future 4 all. @FoxNews @megynkelly",Twitter for Android
732729090696957954,"""@manakoa:DonaldTrump, you are fearless! This interview shows you are the Leader we need. @megynkelly is a tough interview! Respect to both""",Twitter for Android
732726338147258370,"""@ragdollive: @megynkelly @realDonaldTrump what's with the soft wimpy questions?!? It's not a therapy session ..!!"" Not really soft at all!",Twitter for Android
732726105837277184,"""@xGodfatherxzx: @realDonaldTrump amazing on Megan Kelly"" Thanks.",Twitter for Android
732724066122104832,"""@TrumpTrainRider: .@realDonaldTrump Watching you on Fox with @megynkelly now. Can't wait to hear what you two talked about.""",Twitter for Android
732719796077383680,I will be live tweeting @megynkelly Show in 10 minutes. Should be interesting. Will be on Fox Network! ENJOY!,Twitter for Android
732717975090909185,"Wall Street paid for ad is a fraud, just like Crooked Hillary! Their main line had nothing to do with women, and they knew it. Apologize?",Twitter for Android
732716604027502592,"Do you think Crooked Hillary will finally close the deal? If she can't win Kentucky, she should drop out of race. System rigged!",Twitter for Android
732681922644725760,I will be live tweeting my interview with @megynkelly on the Fox Network tonight at 8! Enjoy! https://t.co/nlJssZeIWm,Twitter for iPhone
732592935980695558,"I look forward to watching @megynkelly tonight, 8 PM ET. It will be interesting to see how she treats me—I think she will be very fair.",Twitter Web Client
732576889538260992,"How can Crooked Hillary put her husband in charge of the economy when he was responsible for NAFTA, the worst economic deal in U.S. history?",Twitter for Android
732575682367258624,"Crooked Hillary said her husband is going to be in charge of the economy.If so, he should run,not her.Will he bring the ""energizer"" to D.C.?",Twitter for Android
732570904094347265,"#VoteTrump at clerk's offices &amp; 185 ballot drop boxes in #ORPrimary!
Closes at 8pm! https://t.co/ESGg1Qu68S
https://t.co/TqcNAWjP5l",Twitter for iPhone
732549197539446784,Crooked Hillary can't close the deal with Bernie Sanders. Will be another bad day for her!,Twitter for Android
732540713678819328,Amazing that Crooked Hillary can do a hit ad on me concerning women when her husband was the WORST abuser of woman in U.S. political history,Twitter for Android
732539159659859968,Oregon is voting today. Keep the big numbers going - VOTE TRUMP! MAKE AMERICA GREAT AGAIN!,Twitter for Android
732537744195522560,Crooked Hillary Clinton put out an ad where I am misquoted on women. Can't believe she would misrepresent the facts! My hit was on China,Twitter for Android
732535400498143232,"The pathetic new hit ad against me misrepresents the final line. ""You can tell them to go BLANK themselves"" - was about China, NOT WOMEN!",Twitter for Android
732533409285865473,"Wow, 30,000 e-mails were deleted by Crooked Hillary Clinton. She said they had to do with a wedding reception. Liar! How can she run?",Twitter for Android
732430605548437504,"""@AprilLaJune: OREGON votes today! Go vote for @realDonaldTrump and kick it BIG TIME! https://t.co/SLYwyM8w1D""",Twitter for Android
732421072037892101,"What Barbara Res does not say is that she would call my company endlessly, and for years, trying to come back. I said no.",Twitter for Android
732417001965137920,"I gave a woman named Barbara Res a top N.Y. construction job, when that was unheard of, and now she is nasty. So much for a nice thank you!",Twitter for Android
732377163505225728,"""In politics, and in life, ignorance is not a virtue."" This is a primary reason that President Obama is the worst president in U.S. history!",Twitter for Android
732333772587302912,"The writer of the now proven false story in the @nytimes, Michael Barbaro, who was interviewed on CBS this morning, was unable to respond.",Twitter Web Client
732333383024582661,Over 50 women were interviewed by the @nytimes yet they only wrote about 6. That’s because there were so many positive statements.,Twitter Web Client
732333137326444544,"No wonder the @nytimes is failing—who can believe what they write after the false, malicious &amp; libelous story they did on me.",Twitter Web Client
732333025325928448,The failing @nytimes is greatly embarrassed by the totally dishonest story they did on my relationship with women.,Twitter Web Client
732327433957953537,"Rowanne Brewer, the most prominently depicted woman in the failing @nytimes story yesterday joined @foxandfriends. 
https://t.co/qkK3LJPoQQ",Twitter for iPhone
732274340188852224,"Thank you, Anthony @Scaramucci @WSJ ""The Entrepreneur's Case for Trump""  https://t.co/xm45Ia1GTu",Twitter Web Client
732230384071680001,"With the coming forward today of the woman central to the failing @nytimes hit piece on me, we have exposed the article as a fraud!",Twitter Web Client
732200012457906176,"A political commentator for @cnn, which I no longer watch, said ""Trump showed some weakness in the Repub Primaries."" I set all-time record!",Twitter for Android
732197065820913668,"Wow, Rowanne Brewer, the most prominently depicted woman in the failing @nytimes story yesterday, was on @foxandfriends saying Times lied",Twitter Web Client
732196260636151808,"The @nytimes is so dishonest. Their hit piece cover story on me yesterday was just blown up by Rowanne Brewer, who said it was a lie!",Twitter Web Client
732163930236260352,That was an amazing interview on @foxandfriends - I hope the rest of the media picks it up to show how totally dishonest the @nytimes is!,Twitter for Android
732148805118885889,"Bernie Sanders is being treated very badly by the Dems. The system is rigged against him. He should run as an independent! Run Bernie, run.",Twitter for Android
732033604709191680,"Great new poll- thank you!
#MakeAmericaGreatAgain #Trump2016 https://t.co/SZyZ8GkF23",Twitter for iPhone
732019210185003009,The @washingtonpost report on potential VP candidates is wrong. Marco Rubio and most others mentioned are NOT under consideration.,Twitter for Android
731959001143988229,"Thank you Georgia! See you soon!
#Trump2016 https://t.co/8yFd6qA4rD",Twitter for iPhone
731928825500717057,"The media is really on a witch-hunt against me. False reporting, and plenty of it - but we will prevail!",Twitter for Android
731924988060651520,Why did the failing @nytimes refuse to use any of the names given to them that I was so proud to have helped with their careers. DISHONEST!,Twitter for Android
731923681522397184,"Wow, I have had so many calls from high ranking people laughing at the stupidity of the failing @nytimes piece. Massive front page for that!",Twitter for Android
731809410578808832,Why doesn't the failing @nytimes write the real story on the Clintons and women? The media is TOTALLY dishonest!,Twitter for Android
731805331425218560,"""@TakingIt_Back:  @nytimes keep shining....the ppl will not let the media dim your light...we no longer believe them! #Trump2016"" Thanks.",Twitter for Android
731805070669557761,"""@tzard000: @realDonaldTrump @nytimes Everyone continues to pile onto Donald, but they can NEVER take away our votes!""  Thank you!",Twitter for Android
731804642368212992,Everyone is laughing at the @nytimes for the lame hit piece they did on me and women.I gave them many names of women I helped-refused to use,Twitter for Android
731802331923263488,"""@DistlerJoyce: @realDonaldTrump @nytimes OHIO WOMEN FOR TRUMP https://t.co/wpxojJnjbb""",Twitter for Android
731801917379219456,"""@MrTohNey: Leicester &amp; DonaldTrump seem to have the same trajectory, both were written off, but they keep scaling the heights. History?",Twitter for Android
731801374325776384,"""@QueenCharlotteO: @realDonaldTrump @nytimes I'm a women &amp; I 100% support @realDonaldTrump &amp; I have since the beginning. Thank you!",Twitter for Android
731800205188796419,"The failing @nytimes wrote yet another hit piece on me. All are impressed with how nicely I have treated women, they found nothing. A joke!",Twitter for Android
731798661580111872,Thank you for the nice words this morning @KellyRiddell. Well delivered and totally logical! @CNN   @FoxNews,Twitter for Android
731666958979112960,"""@stranahan: Sheldon Adelson Pledges $100 Million to Elect Trump President - Breitbart https://t.co/aRXPHAlCLC""",Twitter for Android
731503361774768129,"Wow, @CNN is really working hard to make me look as bad  as possible. Very unprofessional. Hurting in ratings - bad television!",Twitter for Android
731501778873749505,Great new poll- thank you! https://t.co/ytzesbCZas,Twitter for iPhone
731288678451019776,"If Crooked Hillary Clinton can't close the deal on Crazy Bernie, how is she going to take on China, Russia, ISIS and all of the others?",Twitter for Android
731220438530052096,"An incredible honor to receive the endorsement of a person I
have such tremendous respect for. Thank you, Sheldon! https://t.co/nW0N3OO4mw",Twitter Web Client
731192363809394688,.@thehill  Your story about me &amp; the carbon tax is absolutely incorrect—it is just the opposite. I will not support or endorse a carbon tax!,Twitter Web Client
730948897435176961,"Senator Lindsey Graham called me yesterday, very much to my surprise, and we had a very interesting talk about national security, and more!",Twitter for Android
730840541248819203,Great meeting with @SenateMajLdr Mitch McConnell and Republican leaders in D.C. #Trump2016 https://t.co/R0NuOrZISX,Twitter for iPhone
730823012463742976,Great day in D.C. with @SpeakerRyan and Republican leadership. Things working out really well! #Trump2016 https://t.co/hfHY9MdAc7,Twitter for iPhone
730504511291265024,"If it were up to goofy Elizabeth Warren, we’d have no jobs in America—she doesn’t have a clue.",Twitter Web Client
730500562022760448,"In interview I told @AP that my taxes are under routine audit and I would release my tax returns when audit is complete, not after election!",Twitter for Android
730498173492445184,Isn’t it funny when a failed Senator like goofy Elizabeth Warren can spend a whole day tweeting about Trump &amp; gets nothing done in Senate?,Twitter Web Client
730493295550468096,Goofy Elizabeth Warren lied when she says I want to abolish the Federal Minimum Wage. See media—asking for increase!,Twitter Web Client
730488544700010496,"Our Native American Senator, goofy Elizabeth Warren, couldn’t care less about the American worker…does nothing to help!",Twitter Web Client
730488544700010496,"Our Native American Senator, goofy Elizabeth Warren, couldn’t care less about the American worker…does nothing to help!",Twitter Web Client
730482068753424385,Goofy Elizabeth Warren is now using the woman’s card like her friend crooked Hillary. See her dumb tweet “when a woman stands up to you…”,Twitter Web Client
730477118786801669,"If the people of Massachusetts found out what an ineffective Senator goofy Elizabeth Warren has been, she would lose!",Twitter Web Client
730474838012366849,Thanks Piers. https://t.co/hiDDT9hV0j,Twitter Web Client
730453302287142913,#MakeAmericaGreatAgain #Trump2016 https://t.co/CLhqgybbYR,Twitter for iPhone
730445388856098817,Goofy Elizabeth Warren didn’t have the guts to run for POTUS. Her phony Native American heritage stops that and VP cold.,Twitter Web Client
730401662574182405,Goofy Elizabeth Warren has been one of the least effective Senators in the entire U.S. Senate. She has done nothing!,Twitter Web Client
730343346204508160,I don't want to hit Crazy Bernie Sanders too hard yet because I love watching what he is doing to Crooked Hillary. His time will come!,Twitter for Android
730342411835195393,"Big wins in West Virginia and Nebraska. Get ready for November - Crooked Hillary, who is looking very bad against Crazy Bernie, will lose!",Twitter for Android
730201866416607233,"Thank you Nebraska!
#MakeAmericaGreatAgain #Trump2016 https://t.co/RRma61oisz",Twitter for iPhone
730187041825120257,"Thank you West Virginia!
#MakeAmericaGreatAgain #Trump2016 https://t.co/iCGcF21fWY",Twitter for iPhone
730118084040724482,The Clintons spend millions on negative ads on me &amp; I can’t tell the truth about her husband? Don’t feel sorry for crooked Hillary!,Twitter Web Client
730089913778065408,Hillary has bad judgment! https://t.co/LhcIU6kmxs,Twitter Web Client
730083435147055104,It was so great being in Nebraska last week. Today is the big day--get out and vote!,Twitter Web Client
730069558132932609,"I look very much forward to meeting w/Paul Ryan &amp; the GOP Party Leadership on Thurs in DC. Together, we will beat the Dems at all levels!",Twitter Web Client
730059920280793088,"Via @JTAnews and Jason Greenblatt  ""Donald Trump is a Visionary With Talents Our Country Needs"" @JasonDovEsq   https://t.co/lEGJyAinUh",Twitter Web Client
730054891897536514,"WEST VIRGINIA #VoteTrump TODAY!
#MakeAmericaGreatAgain #Trump2016
https://t.co/pndaZjsruy",Twitter for iPhone
730054583700078592,"NEBRASKA #VoteTrump TODAY!
#MakeAmericaGreatAgain #Trump2016
https://t.co/hGbesTbQci",Twitter for iPhone
730035627945775104,It is only the people that were never asked to be VP that tell the press that they will not take the position.,Twitter for Android
730034041760690176,"It was Rosie O'Donnell who ate the cake in the vicious Hillary commercial about me, not Crooked Hillary! @marthamaccallum",Twitter for Android
730018836808933376,"Why does the media, with a strong push from Crooked Hillary, keep pushing the false narrative that I want to raise taxes. Exactly opposite!",Twitter for Android
729997397884047360,. #RepMikeKelly  Great job on @foxandfriends this morning. Thank you for the nice words!,Twitter for Android
729981270328000512,"Get out and vote Nebraska, we will MAKE AMERICA GREAT AGAIN!",Twitter for Android
729979461404340224,"Get out and vote West Virginia, we will MAKE AMERICA GREAT AGAIN!",Twitter for Android
729857410446336000,"""@RedRising11: 🇺🇸I am a woman &amp; I JUST VOTED FOR @realDonaldTrump #NebraskaPrimary #Trump2016 #TrumpForPresident https://t.co/zgzwxQ92wZ""",Twitter for Android
729775453704179713,"Thank you Jason Greenblatt @JasonDovEsq ""For Our Children: Let's Elect Donald Trump""  https://t.co/3diVyaiw2Q",Twitter Web Client
729722941521469442,I am lowering taxes far more than any other candidate. Any negotiated increase by Congress to my proposal would still be lower than current!,Twitter Web Client
729717317467246592,I will have set the all time record in primary votes in the Republican party --despite having to compete against 17 other people!,Twitter Web Client
729717006749052928,"If I only had 1 person running against me in the primaries like Hillary Clinton, I would have gotten 10 million more votes than she did!",Twitter Web Client
729716712124362754,Crooked Hillary Clinton says that she got more primary votes than Donald Trump. But I had 17 people to beat—she had one!,Twitter Web Client
729691263092543488,"#NEPrimary #VoteTrump #Trump2016
https://t.co/ygD2z6EnhY
https://t.co/Z2yVlmHl8o",Twitter for iPhone
729690751781748736,"#WVPrimary #VoteTrump #Trump2016
https://t.co/ihDWRMdy98
https://t.co/VSStoanoDb",Twitter for iPhone
729646520568524802,"""@Valdosta_Monkey: @ChrisCuomo @realDonaldTrump  Is Chris serious, lying or misinformed? Bill Clinton signed NAFTA https://t.co/dFDvYQrN1v""",Twitter for Android
729645861089775616,"""@daybastrop @foxandfriends @BretBaier The liars that signed the pledge and now won't support @realDonaldTrump IS the reason they are losers",Twitter for Android
729643519846055936,"""@NathanDWilsonFL: @MariaBartiromo you had a great interview with Donald today! I started watching your show due to Donald Trump.",Twitter for Android
729635334116544512,Will be interviewed by @MariaBartiromo on @FoxBizAlert  at 7:30 A.M. Enjoy!,Twitter for Android
729633186913882113,"""@RichBooth6: @realDonaldTrump @CNN good interview Mr. Trump. You set the facts straight."" Thank you.",Twitter for Android
729621735717351424,"Wow, I hear @Morning_Joe has gone really hostile ever since I said I won't do or watch the show anymore.They misrepresent my positions!",Twitter for Android
729618676748570625,I will be interviewed on @CNN at 7:00 A.M.,Twitter for Android
729613336191586304,.@drmoore  Russell Moore is truly a terrible representative of Evangelicals and all of the good they stand for. A nasty guy with no heart!,Twitter for Android
729609208853897216,"""@mathewjmari: On @FaceTheNation #MattSchlapp was on the ball &amp; #jenniferrubin is in a time warped stupor. @realDonaldTrump will EXPAND #GOP",Twitter for Android
729605529417465856,I will be interviewed on @NewDay @CNN at 7:00 A.M.,Twitter for Android
729604845716516864,I will win the election against Crooked Hillary despite the people in the Republican Party that are currently and selfishly opposed to me!,Twitter for Android
729492093522067456,On @seanhannity show @FoxNews now. ENJOY!,Twitter for Android
729404337164783617,"Crooked Hillary just can't close the deal with Bernie. It will be the same way with ISIS, and China on trade, and Mexico at the border. Bad!",Twitter for iPhone
729332727665790976,".@KellyannePolls  Kellyanne, you were fantastic on @meetthepress today. Keep going - I will win for the people. MAKE AMERICA GREAT AGAIN!",Twitter for Android
729301847031349250,I will be interviewed on @meetthepress this morning. Enjoy!,Twitter for Android
729301192325668864,I will be interviewed on This Week with George S this morning. Enjoy!,Twitter for Android
729291290848956416,"#HappyMothersDay! 
https://t.co/T35f2y5YxR https://t.co/BVSHiG2iPA",Twitter for iPhone
729188558200786944,"""@matandsher: I want a leader that will shoot straight with us. The politicians can't. @realDonaldTrump will give his all for us!",Twitter for Android
729121112148353025,.@EdGoeas thank you for your support tonight on @JudgeJeanine.,Twitter for iPhone
729004564075012096,"Remember when the two failed presidential candidates, Lindsey Graham and Jeb Bush, signed a binding PLEDGE? They broke the deal, no honor!",Twitter for Android
728976091428233216,I am honored that the great men and women of the @Teamsters have created a movement from within called Teamsters for Trump! Thank you.,Twitter for Android
728974420807581696,"I am going to keep our jobs in the U.S., and totally rebuild our crumbling infrastructure. Crooked Hillary has no clue! @Teamsters",Twitter for Android
728971726533578753,"Join me in Washington today!
Spokane tickets:
https://t.co/McBZgICMgs
Lynden tickets:
https://t.co/MTu0GEM7Dx https://t.co/C7HhNvO01T",Twitter for iPhone
728777599560892416,"Goofy Elizabeth Warren is weak and ineffective. Does nothing. All talk, no action -- maybe her Native American name?",Twitter for iPhone
728777556804153346,Goofy Elizabeth Warren and her phony Native American heritage are on a Twitter rant. She is too easy! I'm driving her nuts.,Twitter for iPhone
728740257512992768,Crooked Hillary Clinton wants completely open borders. Millions of Democrats will run from her over this and support me.,Twitter for iPhone
728739851823153152,"Just met with courageous family of Sarah Root in Nebraska. Sarah was horribly killed by illegal immigrant, but leaves behind amazing legacy.",Twitter for iPhone
728725179074023425,"Goofy Elizabeth Warren, Hillary Clinton’s flunky, has a career that is totally based on a lie. She is not Native American.",Twitter for iPhone
728725098409164801,Let’s properly check goofy Elizabeth Warren’s records to see if she is Native American. I say she’s a fraud!,Twitter for iPhone
728725020109877248,I hope corrupt Hillary Clinton chooses goofy Elizabeth Warren as her running mate. I will defeat them both.,Twitter for iPhone
728691238166220801,"Response to @LindseyGrahamSC:
https://t.co/lSDE7LHc95",Twitter for iPhone
728651908563517440,I hear @JoeNBC of rapidly fading @Morning_Joe is pushing hard for a third party candidate to run. This will guarantee a Crooked Hillary win.,Twitter for iPhone
728646402985869312,"Joe Scarborough initially endorsed Jeb Bush and Jeb crashed, then John Kasich and that didn't work. Not much power or insight!",Twitter for iPhone
728617415332999171,Thank you to teachers across America! When I become POTUS we will make education a far more important component of our life than it is now.,Twitter Web Client
728564631313190912,"Crooked Hillary has ZERO leadership ability. As Bernie Sanders says, she has bad judgement. Constantly playing the women's card - it is sad!",Twitter for Android
728557074163060736,"Paul Ryan said that I inherited something very special, the Republican Party. Wrong, I didn't inherit it, I won it with millions of voters!",Twitter for Android
728552471677775872,"""@Ausbiz:  Many would say that you are the only talented person running for the top job this time! #MakeAmericaGreatAgain #TrumpTrain""",Twitter for Android
728531431824166912,"So many great endorsements yesterday, except for Paul Ryan! We must put America first and MAKE AMERICA GREAT AGAIN!",Twitter for Android
728529524468682754,"Governor Rick Perry said ""Donald Trump is one of the most talented people running for the Presidency I've ever seen."" Thank you Rick!",Twitter for Android
728528466765844480,"Unlike crooked Hillary Clinton, who wants to destroy all miners, I want wages to go up in America. We will do so by bringing back jobs!",Twitter for Android
728423832848044032,Thank you West Virginia. Let's keep it going. Go out and vote on Tuesday - we will win big. #Trump2016,Twitter for iPhone
728403179214376960,"Can you believe Crooked Hillary said, ""We are going to put a whole lot of coal miners&amp;coal companies out of business."" She then apologized.",Twitter for iPhone
728365792077742080,"Join me tomorrow! #Trump2016 
#MakeAmericaGreatAgain 

Omaha, Nebraska:
https://t.co/2OWQIlNutu

Eugene, Oregon:
https://t.co/oroTbvsNdQ",Twitter for iPhone
728305900415533056,"Bernie Sanders has been treated terribly by the Democrats—both with delegates &amp; otherwise. He should show them, &amp; run as an Independent.",Twitter Web Client
728297587418247168,Happy #CincoDeMayo! The best taco bowls are made in Trump Tower Grill. I love Hispanics! https://t.co/ufoTeQd8yA https://t.co/k01Mc6CuDI,Twitter for iPhone
728292625850208256,I will be interviewed by @BretBaier @SpecialReport at 6pm ET tonight @FoxNews,Twitter Web Client
728230182981611520,Many reports that I will be attending the Alvarez/Khan fight this weekend in Vegas. Totally untrue! Unfortunately I have other plans.,Twitter Web Client
727898352965259268,"Join me in Charleston, WV - tomorrow! https://t.co/kv624y9UOm",Twitter for iPhone
727803179816062976,I will be interviewed on @foxandfriends at 7:30 A.M. Enjoy!,Twitter for Android
727802350061158400,I will be interviewed on @TODAYshow and Good Morning America at 7:00 A.M.,Twitter for Android
727801034551087104,I will be interviewed on @Morning_Joe at 6:15 A.M. Enjoy!,Twitter for Android
727796025247846400,I would rather run against Crooked Hillary Clinton than Bernie Sanders and that will happen because the books are cooked against Bernie!,Twitter for Android
727791165341356032,What a great evening we had. So interesting that Sanders beat Crooked Hillary. The dysfunctional system is totally rigged against him!,Twitter for Android
727709529358671873,".@oreillyfactor  Please correct, I WON Virginia!",Twitter for Android
727643544190636034,"Thank you Indiana, we were just projected to be the winner. We have won in every category. You are very special people-I will never forget!",Twitter for Android
727637487871479808,"Thank you Indiana! #Trump2016
#MakeAmericaGreatAgain https://t.co/G4JlShRA6I",Twitter for iPhone
727636035149139968,"Lyin' Ted Cruz consistently said that he will, and must, win Indiana. If he doesn't he should drop out of the race-stop wasting time &amp; money",Twitter for Android
727634574298255361,"Wow, Lyin' Ted Cruz really went wacko today. Made all sorts of crazy charges. Can't function under pressure - not very presidential. Sad!",Twitter for Android
727565652253392897,"MAKE AMERICA GREAT AGAIN!
#INPrimary #VoteTrump 
https://t.co/TI27thMZEI",Twitter for iPhone
727540765765828609,"Polls close at 6pm! #INPrimary #Trump2016 #VoteTrump 
https://t.co/DT9WkYAGEK",Twitter for iPhone
727521055728885761,"Thank you America! #Trump2016 
https://t.co/tiExz8YhFT https://t.co/Hkt3YNccb0",Twitter for iPhone
727518466891239424,"MAKE AMERICA GREAT AGAIN! 
#Trump2016 #VoteTrump https://t.co/OKaL5UI4oJ",Twitter for iPhone
727503555083558912,"MAKE AMERICA GREAT AGAIN!
#INPrimary #VoteTrump 
https://t.co/MBgGXSYluW
https://t.co/YPwDZ8Irch",Twitter for iPhone
727458676211113984,"MAKE AMERICA GREAT AGAIN!
#INPrimary #VoteTrump
https://t.co/nMqeKxccv6",Twitter for iPhone
727319608663875585,"Thank you South Bend, Indiana! Everyone get out &amp; #VoteTrump tomorrow! #INPrimary 
https://t.co/rj11BPzqDI https://t.co/xEBlvGrny1",Twitter for iPhone
727262413968519168,"Will be in South Bend, Indiana in a short while -- big rally! See you soon!",Twitter for iPhone
727255495996788743,Will be interviewed on @seanhannity tonight at 10pmE. Enjoy! #INPrimary,Twitter for iPhone
727253907567726592,"THANK YOU AMERICA!
#MakeAmericaGreatAgain https://t.co/PvhGP2HmbN",Twitter for iPhone
727252046286450689,"Thank you Carmel, Indiana! Get out &amp; #VoteTrump tomorrow! #INPrimary #MakeAmericaGreatAgain https://t.co/j07c4oYryG",Twitter for iPhone
727225626575421440,Honored to have received the endorsement of Lou Holtz - a great guy! #INPrimary #Trump2016 https://t.co/AeGyODb37O,Twitter for iPhone
727169840776118272,"I will defeat Crooked Hillary Clinton on 11/8/2016. #Trump2016
#MakeAmericaGreatAgain https://t.co/HtwD1FGn9e",Twitter for iPhone
727142563010891776,"I will be campaigning in Indiana all day. Things are looking great, and the support of Bobby Knight has been so amazing. Today will be fun!",Twitter for iPhone
727137190967435265,Everybody is talking about the protesters burning the American flags and proudly waving Mexican flags. I want America First - so do voters!,Twitter for Android
727095549703364608,"Gov Mike Pence has just stated that Donald Trump has taken a strong stance on Hoosier jobs, and he thanks me! I will bring back jobs to USA.",Twitter for Android
727093442325680128,"Crooked Hillary Clinton said she is used to ""dealing with men who get off the reservation."" Actually, she has done poorly with such men!",Twitter for Android
727085972278677504,I will be interviewed on @CNN  @NewDay  at 7:30 A.M. Enjoy!,Twitter for Android
726918444931776512,"Join me in Carmel, Indiana- tomorrow at 4pm! #INPrimary 
https://t.co/tfW6B0eZDm https://t.co/ZiofZ2D6ck",Twitter for iPhone
726886687276699648,"Thank you Fort Wayne, Indiana!
#Trump2016 #INPrimary https://t.co/mDGrmMmk5T",Twitter for iPhone
726886198027935745,"Thank you Terre Haute, Indiana!
#MakeAmericaGreatAgain https://t.co/O6ELhlae3h",Twitter for iPhone
726865339947073536,".@KarlRove is a failed Jeb Bushy. Never says anything good &amp; never will, even after I beat Hillary. Shouldn't be on the air!",Twitter for iPhone
726810772555350016,"I am on @FoxNewsSunday with Chris Wallace- his 20th year anniversary with #FNS, throughout the day. Enjoy! https://t.co/hDzdDpZiRx",Twitter for iPhone
726806071210303488,"Will be in Terre Haute, Indiana in a short while -- big rally! See you soon!",Twitter for iPhone
726800215718645760,"I watched Sen. Graham @FaceTheNation. Why don't they say that I ran him out of the race like a little boy, and in the end he had no support?",Twitter for iPhone
726773001430163456,Thank you Indiana! #Trump2016 https://t.co/shPWexfkVX,Twitter for iPhone
726609734653104129,I will be in Indiana on Sunday and Monday at four MAKE AMERICA GREAT AGAIN rallies. See you there!,Twitter for Android
726555060306595841,Thank you @MikeOzanian for the nice comments on @FoxNews today. Great job!,Twitter for Android
726514136838975494,"Trump locks down Delaware GOP delegates. #Trump2016 #MAGA 
https://t.co/sto7CYV1fw",Twitter for iPhone
726461507601612800,The economy is bad and getting worse-almost ZERO growth this quarter. Nobody can beat me on the economy (and jobs). MAKE AMERICA GREAT AGAIN,Twitter for Android
726439344072962049,"""@LexingtonBobby: @FoxNews @tedcruz @realDonaldTrump https://t.co/uhDlyi82Ua""",Twitter for Android
726403534380478464,"The ""protesters"" in California were thugs and criminals. Many are professionals. They should be dealt with strongly by law enforcement!",Twitter for Android
726246693759496192,".@AC360  Anderson, so amazing. Your mother is, and always has been, an incredible woman!",Twitter for Android
726115856053211136,We are now at 1001 delegates. We will win on the first ballot and are not wasting time and effort on other ballots because system is rigged!,Twitter for Android
726079789182808065,Thank you Indiana! #Trump2016 https://t.co/WAuI0nRNzX,Twitter for iPhone
726045073775828992,"Crooked Hillary Clinton, perhaps the most dishonest person to have ever run for the presidency, is also one of the all time great enablers!",Twitter for Android
726008645473824768,"Wow, the ridiculous deal made between Lyin'Ted Cruz and 1 for 42 John Kasich has just blown up. What a dumb deal - dead on arrival!",Twitter for Android
725903475133947904,"Thank you Costa Mesa, California! 31,000 people tonight with thousands turned away. I will be back! #Trump2016 https://t.co/4P0tzvZn0e",Twitter for iPhone
725899554273423360,"New York Yankees President, Randy Levine: 'End of the Republican Party' If Donald Trump Not Nominated.  
https://t.co/HEXBZeejBc",Twitter for iPhone
725847301172776960,I will be interviewed on @foxandfriends with the legendary Coach Bobby Knight- tomorrow morning. Enjoy! #INDPrimary https://t.co/c9WVhfyMzs,Twitter for iPhone
725824909151199232,#MakeAmericaGreatAgain #Trump2016 https://t.co/ZHM5w7jnss,Twitter for iPhone
725817204743217152,#MakeAmericaGreatAgain https://t.co/53qHBKs7yA,Twitter for iPhone
725796339255267328,"Thank you Evansville, Indiana! 
#MakeAmericaGreatAgain https://t.co/Fn8ClNjUtr",Twitter for iPhone
725722027173249024,"Heading to rally with Bobby now! See you soon!
https://t.co/dWSSOEctZn",Twitter Web Client
725677423195512833,So many false and phony T.V. commercials being broadcast in Indiana. Reminds me of Florida where thousands were put up-I won in a landslide!,Twitter for Android
725659482819297280,"I will be in Evansville, Indiana, with the great Bobby Knight (who last night endorsed me) at 12:00 this afternoon. See you there!",Twitter for Android
725648706385633280,"Lyin' Ted Cruz, who can never beat Hillary Clinton and has NO path to victory, has chosen a V.P.candidate who failed badly in her own effort",Twitter for Android
725637460504510464,I will be interviewed on the @TODAYshow at 7:00 A.M. this morning. Enjoy!,Twitter for Android
725636069010579457,Thank you to all for the wonderful reviews of my foreign policy speech. I will soon be speaking in great detail on numerous other topics!,Twitter for Android
725535327927042048,"""@AnnetteJeanne: I cried when they said you made a clean sweep of all 5 states. I was SO HAPPY! I really adore you Mr. Trump, so much.""",Twitter for Android
725532457756405760,"Getting the strong endorsement of the great coach, Bobby Knight, has been a highlight of my stay in Indiana. Big speech tomorrow with Bobby!",Twitter for Android
